user_id,region,timestamp,source,raw_text,skill_tags,engagement
U0050,Lucknow,2025-05-13T00:00:00,innovation_lab,"Worked on projects involving Linear Algebra, AI.",Linear Algebra;AI,79
U0051,Chennai,2024-01-15T00:00:00,forum,"Worked on projects involving IoT, Robotics.",IoT;Robotics,35
U0051,Delhi,2024-04-02T00:00:00,forum,"Worked on projects involving Linear Algebra, Cloud, SQL, Statistics.",Linear Algebra;Cloud;SQL;Statistics,73
U0051,Delhi,2024-02-16T00:00:00,innovation_lab,"Worked on projects involving AI, Machine Learning, Data Science, Robotics.",AI;Machine Learning;Data Science;Robotics,28
U0051,Bengaluru,2024-07-08T00:00:00,gig,"Worked on projects involving AI, NLP, SQL.",AI;NLP;SQL,93
U0051,Mumbai,2025-03-28T00:00:00,github,"Worked on projects involving Linear Algebra, IoT, Time Series.",Linear Algebra;IoT;Time Series,20
U0051,Delhi,2024-12-11T00:00:00,github,"Worked on projects involving Linear Algebra, IoT.",Linear Algebra;IoT,35
U0052,Pune,2024-05-19T00:00:00,forum,"Worked on projects involving AI, NLP, IoT, Linear Algebra.",AI;NLP;IoT;Linear Algebra,97
U0052,Chennai,2024-12-13T00:00:00,innovation_lab,"Worked on projects involving Machine Learning, SQL, AI, Time Series.",Machine Learning;SQL;AI;Time Series,63
U0052,Pune,2024-11-02T00:00:00,github,"Worked on projects involving Robotics, Cloud, Python, Web Development.",Robotics;Cloud;Python;Web Development,1
U0052,Bengaluru,2025-01-26T00:00:00,gig,"Worked on projects involving Cloud, Web Development.",Cloud;Web Development,38
U0052,Pune,2024-03-30T00:00:00,forum,"Worked on projects involving Machine Learning, Python, NLP.",Machine Learning;Python;NLP,49
U0053,Kolkata,2024-02-06T00:00:00,learning,"Worked on projects involving Web Development, Computer Vision, Linear Algebra, Robotics.",Web Development;Computer Vision;Linear Algebra;Robotics,95
U0053,Jaipur,2025-04-16T00:00:00,github,"Worked on projects involving AI, Python.",AI;Python,41
U0053,Pune,2024-05-28T00:00:00,github,"Worked on projects involving AI, IoT, Time Series, Robotics.",AI;IoT;Time Series;Robotics,52
U0053,Patna,2024-08-23T00:00:00,gig,"Worked on projects involving SQL, Data Science.",SQL;Data Science,12
U0053,Pune,2024-10-28T00:00:00,learning,"Worked on projects involving Time Series, Machine Learning, Web Development.",Time Series;Machine Learning;Web Development,68
U0053,Kolkata,2024-04-23T00:00:00,gig,"Worked on projects involving AI, Cloud.",AI;Cloud,100
U0054,Mumbai,2024-09-28T00:00:00,innovation_lab,"Worked on projects involving Computer Vision, Robotics.",Computer Vision;Robotics,25
U0054,Bengaluru,2024-04-30T00:00:00,github,"Worked on projects involving SQL, Statistics, Robotics.",SQL;Statistics;Robotics,19
U0054,Bengaluru,2025-01-24T00:00:00,github,"Worked on projects involving Web Development, Data Science, IoT.",Web Development;Data Science;IoT,23
U0055,Jaipur,2024-12-14T00:00:00,innovation_lab,"Worked on projects involving Linear Algebra, IoT, Time Series.",Linear Algebra;IoT;Time Series,83
U0055,Bengaluru,2024-08-13T00:00:00,github,"Worked on projects involving IoT, SQL, Robotics, Linear Algebra.",IoT;SQL;Robotics;Linear Algebra,61
U0055,Patna,2024-01-29T00:00:00,gig,"Worked on projects involving Robotics, Cloud, Linear Algebra.",Robotics;Cloud;Linear Algebra,65
U0055,Jaipur,2024-01-20T00:00:00,github,"Worked on projects involving Cloud, NLP.",Cloud;NLP,48
U0055,Patna,2024-10-31T00:00:00,innovation_lab,"Worked on projects involving Machine Learning, Robotics, Time Series.",Machine Learning;Robotics;Time Series,50
U0056,Jaipur,2025-04-10T00:00:00,innovation_lab,"Worked on projects involving Computer Vision, Linear Algebra, Statistics, Python.",Computer Vision;Linear Algebra;Statistics;Python,84
U0056,Jaipur,2024-09-13T00:00:00,forum,"Worked on projects involving SQL, IoT.",SQL;IoT,8
U0056,Mumbai,2024-09-15T00:00:00,forum,"Worked on projects involving Machine Learning, Linear Algebra, SQL.",Machine Learning;Linear Algebra;SQL,6
U0056,Jaipur,2024-09-25T00:00:00,innovation_lab,"Worked on projects involving Statistics, NLP.",Statistics;NLP,79
U0056,Chennai,2024-07-17T00:00:00,learning,"Worked on projects involving SQL, Time Series.",SQL;Time Series,100
U0057,Kolkata,2024-02-03T00:00:00,gig,"Worked on projects involving IoT, Python, Robotics, Statistics.",IoT;Python;Robotics;Statistics,13
U0057,Patna,2025-03-23T00:00:00,forum,"Worked on projects involving Robotics, AI, Cloud, Statistics.",Robotics;AI;Cloud;Statistics,43
U0057,Bengaluru,2025-04-14T00:00:00,gig,"Worked on projects involving IoT, Robotics.",IoT;Robotics,40
U0057,Patna,2024-12-28T00:00:00,github,"Worked on projects involving Statistics, Robotics, AI, Data Science.",Statistics;Robotics;AI;Data Science,40
U0058,Bengaluru,2024-12-09T00:00:00,innovation_lab,"Worked on projects involving Robotics, Linear Algebra, SQL.",Robotics;Linear Algebra;SQL,12
U0058,Delhi,2024-07-04T00:00:00,gig,"Worked on projects involving Robotics, AI, Computer Vision, SQL.",Robotics;AI;Computer Vision;SQL,24
U0058,Jaipur,2024-04-08T00:00:00,forum,"Worked on projects involving SQL, Linear Algebra.",SQL;Linear Algebra,18
U0058,Mumbai,2024-09-16T00:00:00,innovation_lab,"Worked on projects involving Machine Learning, Cloud.",Machine Learning;Cloud,95
U0058,Bengaluru,2024-11-01T00:00:00,learning,"Worked on projects involving Python, Robotics, SQL, IoT.",Python;Robotics;SQL;IoT,20
U0058,Patna,2025-02-18T00:00:00,forum,"Worked on projects involving Data Science, Statistics.",Data Science;Statistics,93
U0059,Hyderabad,2025-05-11T00:00:00,learning,"Worked on projects involving AI, SQL.",AI;SQL,79
U0059,Hyderabad,2024-09-30T00:00:00,forum,"Worked on projects involving Linear Algebra, Statistics, NLP.",Linear Algebra;Statistics;NLP,40
U0059,Patna,2024-08-13T00:00:00,learning,"Worked on projects involving Time Series, Web Development, SQL.",Time Series;Web Development;SQL,99
U0059,Lucknow,2024-08-02T00:00:00,forum,"Worked on projects involving Linear Algebra, AI, Computer Vision.",Linear Algebra;AI;Computer Vision,26
U0059,Jaipur,2025-03-23T00:00:00,gig,"Worked on projects involving Data Science, Cloud, Python, Robotics.",Data Science;Cloud;Python;Robotics,71
U0060,Mumbai,2025-01-25T00:00:00,forum,"Worked on projects involving Time Series, Computer Vision, Machine Learning, Cloud.",Time Series;Computer Vision;Machine Learning;Cloud,35
U0060,Mumbai,2025-04-29T00:00:00,forum,"Worked on projects involving Computer Vision, Data Science, AI.",Computer Vision;Data Science;AI,58
U0061,Pune,2024-09-14T00:00:00,gig,"Worked on projects involving AI, Python.",AI;Python,31
U0061,Delhi,2024-06-12T00:00:00,github,"Worked on projects involving Machine Learning, SQL, Web Development.",Machine Learning;SQL;Web Development,92
U0061,Delhi,2024-05-26T00:00:00,learning,"Worked on projects involving SQL, Linear Algebra, Data Science, Statistics.",SQL;Linear Algebra;Data Science;Statistics,90
U0061,Jaipur,2024-08-17T00:00:00,innovation_lab,"Worked on projects involving Linear Algebra, Statistics.",Linear Algebra;Statistics,1
U0062,Bengaluru,2024-10-07T00:00:00,innovation_lab,"Worked on projects involving Cloud, Web Development.",Cloud;Web Development,68
U0062,Hyderabad,2024-06-03T00:00:00,github,"Worked on projects involving Machine Learning, Linear Algebra, Cloud.",Machine Learning;Linear Algebra;Cloud,7
U0063,Jaipur,2024-02-02T00:00:00,github,"Worked on projects involving Robotics, Linear Algebra, IoT.",Robotics;Linear Algebra;IoT,64
U0063,Patna,2024-05-03T00:00:00,forum,"Worked on projects involving Computer Vision, Python, Robotics, Time Series.",Computer Vision;Python;Robotics;Time Series,38
U0063,Hyderabad,2024-10-19T00:00:00,learning,"Worked on projects involving Python, IoT, SQL.",Python;IoT;SQL,24
U0064,Lucknow,2025-02-06T00:00:00,innovation_lab,"Worked on projects involving SQL, Machine Learning, Computer Vision, Statistics.",SQL;Machine Learning;Computer Vision;Statistics,71
U0064,Delhi,2024-11-21T00:00:00,learning,"Worked on projects involving AI, NLP.",AI;NLP,48
U0065,Hyderabad,2025-01-10T00:00:00,github,"Worked on projects involving Python, SQL, Machine Learning, Linear Algebra.",Python;SQL;Machine Learning;Linear Algebra,99
U0065,Delhi,2024-06-29T00:00:00,innovation_lab,"Worked on projects involving Statistics, Linear Algebra, SQL, Data Science.",Statistics;Linear Algebra;SQL;Data Science,44
U0065,Jaipur,2024-11-19T00:00:00,forum,"Worked on projects involving Data Science, Linear Algebra, Robotics, NLP.",Data Science;Linear Algebra;Robotics;NLP,18
U0065,Jaipur,2024-01-19T00:00:00,gig,"Worked on projects involving Statistics, Linear Algebra.",Statistics;Linear Algebra,26
U0066,Chennai,2024-09-20T00:00:00,learning,"Worked on projects involving Python, SQL.",Python;SQL,70
U0066,Hyderabad,2024-05-26T00:00:00,gig,"Worked on projects involving Cloud, Python, Robotics.",Cloud;Python;Robotics,100
U0067,Pune,2025-03-31T00:00:00,learning,"Worked on projects involving SQL, Cloud, Machine Learning, Time Series.",SQL;Cloud;Machine Learning;Time Series,96
U0067,Jaipur,2024-12-20T00:00:00,learning,"Worked on projects involving AI, SQL, Data Science.",AI;SQL;Data Science,48
U0068,Pune,2024-02-10T00:00:00,learning,"Worked on projects involving Linear Algebra, Machine Learning, Statistics.",Linear Algebra;Machine Learning;Statistics,78
U0068,Kolkata,2024-02-22T00:00:00,github,"Worked on projects involving Computer Vision, Cloud.",Computer Vision;Cloud,42
U0068,Pune,2024-03-26T00:00:00,learning,"Worked on projects involving Cloud, Time Series, NLP, IoT.",Cloud;Time Series;NLP;IoT,45
U0068,Patna,2024-08-10T00:00:00,gig,"Worked on projects involving Python, Statistics, SQL.",Python;Statistics;SQL,82
U0068,Pune,2024-07-05T00:00:00,innovation_lab,"Worked on projects involving Machine Learning, Robotics.",Machine Learning;Robotics,96
U0068,Jaipur,2024-01-18T00:00:00,forum,"Worked on projects involving Data Science, Python, Time Series, IoT.",Data Science;Python;Time Series;IoT,9
U0069,Delhi,2024-11-05T00:00:00,forum,"Worked on projects involving SQL, Time Series, AI, IoT.",SQL;Time Series;AI;IoT,87
U0069,Mumbai,2024-10-20T00:00:00,forum,"Worked on projects involving SQL, Time Series, NLP.",SQL;Time Series;NLP,68
U0069,Chennai,2024-05-07T00:00:00,github,"Worked on projects involving AI, SQL, Robotics.",AI;SQL;Robotics,4
U0070,Mumbai,2024-05-14T00:00:00,gig,"Worked on projects involving Computer Vision, AI, Time Series.",Computer Vision;AI;Time Series,91
U0070,Jaipur,2024-04-12T00:00:00,github,"Worked on projects involving Web Development, IoT, Cloud.",Web Development;IoT;Cloud,18
U0070,Jaipur,2024-02-14T00:00:00,gig,"Worked on projects involving NLP, Data Science.",NLP;Data Science,86
U0071,Chennai,2025-03-11T00:00:00,forum,"Worked on projects involving Machine Learning, Computer Vision, Linear Algebra, Cloud.",Machine Learning;Computer Vision;Linear Algebra;Cloud,92
U0071,Lucknow,2024-04-24T00:00:00,github,"Worked on projects involving Statistics, Robotics, Data Science, SQL.",Statistics;Robotics;Data Science;SQL,26
U0071,Jaipur,2024-01-14T00:00:00,gig,"Worked on projects involving Web Development, Linear Algebra.",Web Development;Linear Algebra,71
U0071,Patna,2025-03-28T00:00:00,github,"Worked on projects involving SQL, NLP, Computer Vision, Data Science.",SQL;NLP;Computer Vision;Data Science,9
U0072,Lucknow,2024-07-29T00:00:00,learning,"Worked on projects involving Statistics, Time Series, NLP.",Statistics;Time Series;NLP,74
U0072,Mumbai,2024-08-18T00:00:00,learning,"Worked on projects involving Data Science, SQL.",Data Science;SQL,88
U0072,Patna,2024-04-03T00:00:00,forum,"Worked on projects involving SQL, Data Science, Computer Vision, Robotics.",SQL;Data Science;Computer Vision;Robotics,56
U0072,Bengaluru,2024-06-04T00:00:00,forum,"Worked on projects involving Time Series, Python, Machine Learning, Computer Vision.",Time Series;Python;Machine Learning;Computer Vision,21
U0073,Mumbai,2024-05-08T00:00:00,forum,"Worked on projects involving Web Development, SQL, Computer Vision, Cloud.",Web Development;SQL;Computer Vision;Cloud,82
U0073,Patna,2024-09-30T00:00:00,github,"Worked on projects involving Cloud, Data Science, Robotics, Time Series.",Cloud;Data Science;Robotics;Time Series,65
U0073,Bengaluru,2024-12-03T00:00:00,innovation_lab,"Worked on projects involving Data Science, IoT, Linear Algebra, Time Series.",Data Science;IoT;Linear Algebra;Time Series,93
U0073,Mumbai,2024-01-24T00:00:00,innovation_lab,"Worked on projects involving SQL, IoT, Python, Statistics.",SQL;IoT;Python;Statistics,34
U0074,Jaipur,2025-03-31T00:00:00,innovation_lab,"Worked on projects involving AI, IoT, Robotics, Python.",AI;IoT;Robotics;Python,38
U0074,Pune,2024-06-01T00:00:00,learning,"Worked on projects involving Cloud, NLP, Web Development, Robotics.",Cloud;NLP;Web Development;Robotics,10
U0074,Jaipur,2024-08-25T00:00:00,forum,"Worked on projects involving Python, Data Science, NLP, AI.",Python;Data Science;NLP;AI,44
U0075,Kolkata,2025-01-10T00:00:00,gig,"Worked on projects involving SQL, Statistics.",SQL;Statistics,52
U0075,Lucknow,2024-10-14T00:00:00,github,"Worked on projects involving Linear Algebra, SQL.",Linear Algebra;SQL,41
U0075,Chennai,2024-08-18T00:00:00,forum,"Worked on projects involving NLP, Machine Learning.",NLP;Machine Learning,19
U0075,Pune,2025-03-18T00:00:00,innovation_lab,"Worked on projects involving Python, Cloud.",Python;Cloud,54
U0075,Kolkata,2025-04-23T00:00:00,innovation_lab,"Worked on projects involving Time Series, Data Science.",Time Series;Data Science,93
U0075,Jaipur,2024-09-20T00:00:00,learning,"Worked on projects involving Web Development, Linear Algebra, Data Science.",Web Development;Linear Algebra;Data Science,64
U0076,Lucknow,2024-08-22T00:00:00,forum,"Worked on projects involving Python, Machine Learning, AI.",Python;Machine Learning;AI,28
U0076,Jaipur,2024-11-01T00:00:00,learning,"Worked on projects involving SQL, Python, Linear Algebra, Cloud.",SQL;Python;Linear Algebra;Cloud,37
U0076,Chennai,2025-01-07T00:00:00,gig,"Worked on projects involving Python, Machine Learning, AI, Data Science.",Python;Machine Learning;AI;Data Science,98
U0076,Delhi,2024-10-18T00:00:00,innovation_lab,"Worked on projects involving SQL, Python, AI.",SQL;Python;AI,25
U0077,Jaipur,2025-01-26T00:00:00,innovation_lab,"Worked on projects involving Cloud, Machine Learning, AI, Computer Vision.",Cloud;Machine Learning;AI;Computer Vision,36
U0077,Mumbai,2024-07-20T00:00:00,gig,"Worked on projects involving Robotics, IoT, Machine Learning, Data Science.",Robotics;IoT;Machine Learning;Data Science,44
U0077,Patna,2024-09-17T00:00:00,learning,"Worked on projects involving SQL, Linear Algebra, Data Science, Web Development.",SQL;Linear Algebra;Data Science;Web Development,65
U0077,Bengaluru,2024-12-31T00:00:00,gig,"Worked on projects involving Python, Time Series.",Python;Time Series,61
U0078,Bengaluru,2024-06-16T00:00:00,innovation_lab,"Worked on projects involving Data Science, IoT, Computer Vision.",Data Science;IoT;Computer Vision,41
U0078,Chennai,2024-10-30T00:00:00,gig,"Worked on projects involving AI, IoT.",AI;IoT,65
U0078,Chennai,2024-08-31T00:00:00,github,"Worked on projects involving Computer Vision, NLP, Statistics, IoT.",Computer Vision;NLP;Statistics;IoT,48
U0078,Patna,2024-06-06T00:00:00,github,"Worked on projects involving Robotics, Machine Learning, AI.",Robotics;Machine Learning;AI,77
U0078,Patna,2024-04-26T00:00:00,github,"Worked on projects involving Cloud, Robotics, IoT.",Cloud;Robotics;IoT,75
U0078,Patna,2025-01-31T00:00:00,learning,"Worked on projects involving Data Science, Computer Vision, Robotics.",Data Science;Computer Vision;Robotics,19
U0079,Mumbai,2024-04-07T00:00:00,github,"Worked on projects involving IoT, Statistics.",IoT;Statistics,57
U0079,Hyderabad,2024-07-29T00:00:00,innovation_lab,"Worked on projects involving AI, Data Science, Time Series.",AI;Data Science;Time Series,100
U0079,Bengaluru,2024-09-22T00:00:00,forum,"Worked on projects involving NLP, Statistics, Linear Algebra, Python.",NLP;Statistics;Linear Algebra;Python,72
U0080,Bengaluru,2024-08-23T00:00:00,innovation_lab,"Worked on projects involving NLP, Computer Vision, AI, SQL.",NLP;Computer Vision;AI;SQL,44
U0080,Chennai,2024-11-08T00:00:00,learning,"Worked on projects involving SQL, Robotics, Statistics, Linear Algebra.",SQL;Robotics;Statistics;Linear Algebra,25
U0080,Chennai,2024-04-25T00:00:00,gig,"Worked on projects involving Cloud, Computer Vision.",Cloud;Computer Vision,99
U0080,Jaipur,2024-06-11T00:00:00,learning,"Worked on projects involving Statistics, Web Development, Time Series.",Statistics;Web Development;Time Series,45
U0081,Lucknow,2024-07-13T00:00:00,learning,"Worked on projects involving Cloud, Time Series, Machine Learning, IoT.",Cloud;Time Series;Machine Learning;IoT,45
